"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.888079166E-1,1.267650772E-1,-8.421598524E-3,-3.615438688E-1,3.832157058E-1
5.988429167E-1,2.585271849E-1,-9.207025766E-2,-5.190146488E-1,5.871025833E-1
6.088779166E-1,3.153815630E-1,-1.185613605E-1,-6.697359878E-1,7.497123581E-1
6.189119166E-1,4.379427845E-1,-1.347056691E-1,-6.557003313E-1,7.999265118E-1
6.289469167E-1,5.931360009E-1,-1.422322782E-1,-4.522143030E-1,7.593010684E-1
6.389819166E-1,8.260685342E-1,-1.876424128E-1,-2.259703267E-1,8.767334183E-1
6.490159166E-1,9.973142579E-1,-2.765771011E-1,-1.684705621E-1,1.048576632E0
6.590509167E-1,9.943508890E-1,-3.564861734E-1,3.973007619E-2,1.057068854E0
6.690849166E-1,7.173223829E-1,-3.801789451E-1,1.723437577E-1,8.299336131E-1
6.791199166E-1,4.156350721E-1,-1.577341971E-1,1.738160866E-1,4.773307261E-1
6.891539167E-1,3.803610858E-1,1.564064406E-2,4.658769071E-2,3.835226177E-1
6.991889166E-1,5.845505342E-2,-3.329989314E-1,-1.302818120E-1,3.623239326E-1
7.092239166E-1,-9.799019806E-2,-5.037779742E-1,-1.909086674E-1,5.475768855E-1
7.192579167E-1,-4.225373447E-2,-6.475945555E-1,-2.328665328E-1,6.894859741E-1
7.292929166E-1,6.609370977E-2,-5.709173124E-1,-1.813426226E-1,6.026608522E-1
7.393269166E-1,1.714315190E-1,-3.618576450E-1,-7.132901430E-2,4.067155631E-1
7.493619167E-1,2.168993948E-1,-1.864641257E-1,-2.021440923E-2,2.867452528E-1
7.593969166E-1,1.555860031E-1,-1.510430820E-2,3.863079965E-2,1.610201328E-1
7.694309166E-1,-5.255119286E-2,9.488598436E-2,1.114058304E-1,1.554870957E-1
7.794659167E-1,-3.412656518E-1,1.330863559E-1,1.291532993E-2,3.665256184E-1
7.894999166E-1,-5.206018024E-1,8.491589695E-2,-1.291106147E-1,5.430529413E-1
7.995349166E-1,-5.018692969E-1,6.808965683E-2,-2.072218144E-1,5.472201320E-1
8.095699167E-1,-4.664775623E-1,2.012861596E-1,-1.703533655E-1,5.358523149E-1
8.196039166E-1,-4.783318419E-1,3.271509849E-1,5.998073816E-3,5.795386913E-1
8.296389166E-1,-6.248916444E-1,4.533227158E-1,2.629136199E-1,8.155455986E-1
8.396729167E-1,-7.060018811E-1,5.453941429E-1,3.851847464E-1,9.717307837E-1
8.497079166E-1,-6.654958794E-1,5.276086671E-1,2.830748194E-1,8.952022254E-1
8.597429167E-1,-5.995139976E-1,4.546822666E-1,1.124863958E-1,7.607931296E-1
8.697769167E-1,-5.462102681E-1,4.281136881E-1,1.051153958E-2,6.940731081E-1
8.798119166E-1,-4.251392826E-1,4.532674596E-1,4.532586157E-2,6.230964879E-1
8.898459167E-1,-2.711552703E-1,3.906575941E-1,1.741645807E-1,5.064304864E-1
8.998809167E-1,-1.771115774E-1,2.184257374E-1,2.787051952E-1,3.959228453E-1
9.099159166E-1,-1.152069591E-1,2.803389072E-2,2.845214206E-1,3.082385135E-1
9.199499167E-1,-7.163204625E-2,-1.179927919E-1,1.624298036E-1,2.131593068E-1
9.299849167E-1,-5.604556203E-4,-1.680553367E-1,1.016830802E-1,1.964239270E-1
9.400189166E-1,1.017810211E-1,-8.745380782E-2,1.482853889E-1,1.999902531E-1
9.500539167E-1,1.040194814E-1,2.444983989E-2,2.083023798E-1,2.341105052E-1
9.600889166E-1,5.248256117E-2,5.555373810E-2,2.886361063E-1,2.985823821E-1
9.701229166E-1,-2.658166163E-2,2.139320791E-2,3.444892949E-1,3.461749967E-1
9.801579167E-1,-1.059410226E-1,8.070546314E-3,3.719238460E-1,3.868022508E-1
9.901919167E-1,-4.192943327E-1,1.261829138E-3,-2.642298281E-1,4.956074371E-1
1.000226917E0,-5.281667838E-1,4.154739082E-2,-4.906807959E-1,7.221177056E-1
1.010261917E0,-1.533676426E-1,1.512901269E-1,-1.845936745E-1,2.836990676E-1
1.020295917E0,7.429048285E-2,1.319217367E-1,8.327604532E-3,1.516303711E-1
1.030330917E0,1.916929252E-1,7.717074819E-2,2.326846844E-1,3.111971470E-1
1.040364917E0,3.422271533E-1,3.965735145E-2,2.550631481E-1,4.286599346E-1
1.050399917E0,2.565102609E-1,-2.052453093E-2,1.878675306E-1,3.186110158E-1
1.060434917E0,1.343754476E-1,-3.072032087E-2,2.275490749E-1,2.660433809E-1
1.070468917E0,-2.144612521E-3,3.416783921E-2,1.814227295E-1,1.846246121E-1
1.080503917E0,-3.189711687E-1,1.306700671E-1,1.599078995E-1,3.799839591E-1
1.090537667E0,-4.515220658E-1,1.879330925E-1,1.105556452E-1,5.014115813E-1
1.100572667E0,-4.801629706E-1,2.368254633E-1,7.700841486E-2,5.409002443E-1
1.110607667E0,-4.952380427E-1,2.148644176E-1,1.391853672E-1,5.574943976E-1
1.120641667E0,1.916519216E-1,-2.044084266E-2,1.714660907E-1,2.579707491E-1
1.130676667E0,6.021684873E-1,-5.359992754E-2,5.870604515E-4,6.045495712E-1
1.140710667E0,3.027861489E-1,-1.725140579E-1,-6.212666631E-2,3.539777885E-1
1.150745667E0,-8.868786268E-2,-1.826916849E-1,1.549453676E-1,2.554405130E-1
1.160780667E0,-4.454848522E-1,-1.835550629E-1,6.316127264E-1,7.944078618E-1
1.170814667E0,-8.103951457E-1,-4.772994794E-1,1.581200548E0,1.839769078E0
1.180849667E0,-1.518066188E-1,-8.171476565E-2,3.998916632E-1,4.354720367E-1
1.190883667E0,1.010304396E-1,-9.090147234E-2,1.483117014E-1,2.011630885E-1
1.200918667E0,-7.147848375E-1,2.251708661E-1,-4.139337516E-1,8.561310843E-1
1.210953667E0,-9.427566661E-1,1.760489921E-1,-2.464314884E-1,9.902079870E-1
1.220987667E0,-5.404908872E-1,-1.823512673E-1,1.326575357E-1,5.856452899E-1
1.231022667E0,-6.932053227E-2,-4.383700698E-1,1.225740123E-1,4.604324519E-1
1.241056667E0,1.178706216E-1,-5.967318193E-1,3.447746390E-1,6.991794471E-1
1.251091667E0,3.618168241E-1,-4.843581285E-1,2.530236393E-1,6.553893293E-1
1.261126667E0,3.444907567E-1,-3.819688509E-1,-2.759301066E-2,5.151072303E-1
1.271160667E0,3.618905721E-1,-1.415724199E-1,-2.192115301E-1,4.461627855E-1
1.281195667E0,3.152445920E-1,1.308621481E-2,-3.487384665E-1,4.702859979E-1
1.291229667E0,2.514885077E-1,7.657659799E-3,-2.716160309E-1,3.702436731E-1
1.301264667E0,1.583163605E-1,-8.189573698E-2,-1.081904465E-1,2.085093630E-1
1.311299667E0,-1.420708951E-3,-1.890738112E-1,8.922909558E-2,2.090759574E-1
1.321333667E0,-1.321589509E-2,-1.955754764E-1,6.919653475E-2,2.078763750E-1
1.331368667E0,1.246186740E-1,-1.474797888E-1,2.181537688E-2,1.943090648E-1
1.341402667E0,2.483195726E-1,-5.956931345E-2,4.059370995E-2,2.585710009E-1
1.351437667E0,2.448108778E-1,5.950930640E-3,1.803433335E-1,3.041241480E-1
1.361472667E0,1.383256255E-1,1.955607122E-1,4.090530807E-1,4.740278406E-1
1.371506667E0,-4.729306592E-2,3.418147784E-1,4.005325180E-1,5.286778555E-1
1.381541667E0,-2.177699173E-1,3.130565639E-1,3.438998955E-1,5.135126943E-1
1.391575667E0,-4.026498679E-1,2.350492253E-1,2.461964303E-1,5.272454236E-1
1.401610667E0,-3.683873769E-1,8.760517761E-2,9.633463204E-2,3.907227763E-1
1.411645667E0,-1.687707801E-1,-7.899697982E-2,2.050741321E-1,2.770911379E-1
