"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.107631250E-1,-6.597303785E-2,1.631902340E-1,4.047226328E-1,4.413432946E-1
6.207981250E-1,-7.141958036E-1,9.060026765E-1,2.657799250E-1,1.183873078E0
6.308321250E-1,-1.097797709E0,9.717943776E-1,3.225914723E-1,1.501202644E0
6.408671250E-1,-1.113668587E0,9.694511059E-1,4.562541443E-1,1.545399952E0
6.509011250E-1,-1.120032185E0,9.405138204E-1,5.811126637E-1,1.573763092E0
6.609361250E-1,-1.171348007E0,8.727866909E-1,6.030677891E-1,1.580349177E0
6.709701250E-1,-8.592408849E-1,8.694733661E-1,4.201265377E-1,1.292588543E0
6.810041250E-1,-4.196424613E-1,9.356948376E-1,-1.834119523E-1,1.041760322E0
6.910391250E-1,-3.170524780E-1,9.370510992E-1,-9.850120085E-1,1.396007053E0
7.010731250E-1,-5.416583569E-1,7.233385831E-1,-1.293274294E0,1.577710646E0
7.111081250E-1,-7.834710565E-1,1.539881784E-1,-8.482292622E-1,1.164917223E0
7.211421250E-1,-7.389794464E-1,-5.869677731E-1,-2.645151722E-1,9.800969673E-1
7.311761250E-1,-6.425686544E-1,-6.294305456E-1,2.342032063E-1,9.294775033E-1
7.412111250E-1,-8.102390251E-1,-2.841191322E-2,2.204979175E-1,8.401867924E-1
7.512451250E-1,-4.933587110E-1,2.175175917E-1,-3.027746737E-1,6.183762799E-1
7.612801250E-1,-4.221692625E-1,4.660371208E-1,-8.711895239E-1,1.074424809E0
7.713141250E-1,-6.370343379E-1,7.827638358E-1,-9.457175499E-1,1.383081218E0
7.813491250E-1,-1.000241593E0,7.882841921E-1,-6.301357198E-1,1.420896280E0
7.913831250E-1,-1.009116278E0,5.790538591E-1,-1.375382066E-1,1.171552727E0
8.014171250E-1,-1.215932442E0,2.835911286E-1,1.231248200E-1,1.254621597E0
8.114521250E-1,-1.286804350E0,2.660927510E-1,2.271953183E-1,1.333524840E0
8.214861250E-1,-1.311204196E0,5.202197599E-1,-3.934649885E-2,1.411181487E0
8.315211250E-1,-1.132408109E0,8.056685489E-1,-5.440448248E-1,1.492459282E0
8.415551250E-1,-1.125287881E0,9.278627846E-1,-5.748871332E-1,1.567704494E0
8.515901250E-1,-1.087912552E0,9.729594353E-1,-3.396887308E-1,1.498530019E0
8.616241250E-1,-1.092906659E0,8.888016298E-1,-7.873334348E-2,1.410890585E0
8.716581250E-1,-1.340739213E0,7.644532800E-1,3.148380643E-1,1.575148711E0
8.816931250E-1,-1.459098991E0,7.222588947E-1,5.551007402E-1,1.720105988E0
8.917271250E-1,-1.288932298E0,8.173316976E-1,5.019583207E-1,1.606654826E0
9.017621250E-1,-1.327903698E0,8.497550932E-1,3.304793662E-1,1.610785076E0
9.117961250E-1,-1.369438663E0,8.838604403E-1,6.050698757E-2,1.631021958E0
9.218301250E-1,-1.202999424E0,8.369309798E-1,-2.260001475E-1,1.482813928E0
9.318651250E-1,-1.055661211E0,6.278354251E-1,-1.464517021E-1,1.236950288E0
9.418991250E-1,-1.021751819E0,3.137265086E-1,5.419491827E-2,1.070204742E0
9.519341250E-1,-7.377000757E-1,-1.495252910E-1,6.915969729E-2,7.558718661E-1
9.619681250E-1,-6.046436137E-1,-4.695700085E-1,2.105325079E-1,7.939860385E-1
