"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.991385001E-1,7.657556011E-1,7.237750778E-1,-5.175177616E-1,1.173906571E0
6.091725001E-1,3.558263151E-1,6.215376815E-1,-7.754589093E-1,1.055584187E0
6.192065000E-1,1.588317560E-1,4.365326554E-1,-1.042483706E0,1.141297754E0
6.292415000E-1,2.062497879E-1,1.592692374E-1,-1.279165547E0,1.305438686E0
6.392755001E-1,7.583849665E-1,-7.792291939E-2,-1.021888059E0,1.274941153E0
6.493095000E-1,1.098867530E0,8.074069262E-2,-5.820312613E-1,1.246109665E0
6.593435000E-1,1.173833732E0,5.523532797E-1,-3.625238621E-1,1.346997894E0
6.693775001E-1,1.047372417E0,9.096981168E-1,-1.312232137E-1,1.393470192E0
6.794125000E-1,1.000492220E0,1.120921035E0,1.818285263E-1,1.513443180E0
6.894465000E-1,1.238902498E0,1.148486271E0,4.801446980E-1,1.756257112E0
6.994805001E-1,1.410519154E0,1.186708497E0,6.578427511E-1,1.957191464E0
7.095145000E-1,1.240268846E0,1.337516520E0,6.452267987E-1,1.934821665E0
7.195495000E-1,8.857708718E-1,1.466067849E0,5.234865993E-1,1.791084363E0
7.295835001E-1,5.277245881E-1,1.492115879E0,3.893678445E-1,1.629880473E0
7.396175000E-1,1.899341193E-1,1.339682037E0,3.852993518E-1,1.406868338E0
7.496515000E-1,-9.205125421E-3,1.163271102E0,5.153478599E-1,1.272347361E0
7.596865001E-1,2.962192141E-2,1.069850576E0,7.147507775E-1,1.286983445E0
7.697205000E-1,1.541946582E-1,9.763630995E-1,9.630802721E-1,1.380066848E0
7.797545000E-1,2.136220305E-1,8.053441747E-1,1.149782453E0,1.419934259E0
7.897885001E-1,1.509827826E-1,6.127462466E-1,1.100633681E0,1.268719143E0
7.998225001E-1,7.905735232E-2,4.712155612E-1,8.827132165E-1,1.003731435E0
8.098575000E-1,7.152206378E-2,3.204351653E-1,5.704467577E-1,6.581820448E-1
8.198915001E-1,1.094819503E-1,1.307693236E-1,3.567093909E-1,3.953839943E-1
8.299255001E-1,2.553860972E-2,7.990176335E-2,2.182794839E-1,2.338427794E-1
8.399595000E-1,-1.622763507E-1,1.136552542E-1,1.820226538E-1,2.690415903E-1
8.499945001E-1,-3.913591868E-1,1.247278342E-1,3.256934202E-1,5.242091660E-1
8.600285001E-1,-5.424552593E-1,1.795345174E-1,5.466094136E-1,7.907415521E-1
8.700625000E-1,-5.571981364E-1,3.364245227E-1,6.764760733E-1,9.387604063E-1
8.800965000E-1,-4.442370929E-1,5.320045307E-1,7.577570486E-1,1.026923152E0
8.901315001E-1,-2.917291372E-1,6.584466223E-1,6.589759415E-1,9.761696243E-1
9.001655000E-1,-8.175679252E-2,6.013177174E-1,4.061891145E-1,7.302443202E-1
9.101995000E-1,1.393493816E-1,4.522882703E-1,9.870450854E-2,4.834516621E-1
9.202335001E-1,1.700109380E-1,2.826475342E-1,-2.442405367E-1,4.104226935E-1
9.302675000E-1,6.768334386E-2,1.887033901E-1,-5.682645768E-1,6.025899383E-1
9.403025000E-1,2.319974904E-1,-3.392247543E-2,-1.028881913E0,1.055259002E0
9.503365001E-1,-4.659178376E-2,1.184865162E-2,-1.070537478E0,1.071616385E0
9.603705000E-1,-6.173827232E-1,1.797858015E-1,-8.521036273E-1,1.067504076E0
9.704045000E-1,-9.182721815E-1,2.256785506E-1,-7.948091000E-1,1.235263580E0
9.804395001E-1,-1.009027035E0,3.724392781E-1,-5.744181865E-1,1.219345245E0
9.904735000E-1,-9.617478378E-1,5.616525453E-1,-1.826658475E-1,1.128618313E0
1.000507500E0,-8.907347193E-1,7.346789655E-1,2.069160050E-1,1.173019930E0
1.010541500E0,-8.863055266E-1,7.662526144E-1,4.212608975E-1,1.245046706E0
