"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.853377083E-1,-9.832093120E-2,-7.219834909E-2,-1.470258987E-1,1.910398440E-1
5.953731250E-1,1.296231231E-1,-3.919549450E-2,1.625128341E-1,2.115392684E-1
6.054081250E-1,3.844345486E-1,5.609707234E-2,1.704849279E-1,4.242663248E-1
6.154431250E-1,5.320445842E-1,1.470323306E-1,3.111303449E-3,5.519960380E-1
6.254781250E-1,5.309444305E-1,2.398130981E-1,-1.833716065E-1,6.107679235E-1
6.355131250E-1,4.573934743E-1,3.218603510E-1,-2.923642910E-1,6.310940932E-1
6.455471250E-1,3.437665790E-1,4.097281417E-1,-4.939131367E-1,7.280129103E-1
6.555821250E-1,2.188969499E-1,3.681256409E-1,-6.257982552E-2,4.328378411E-1
6.656171250E-1,2.277081192E-1,3.029407346E-1,2.670949638E-1,4.636418833E-1
6.756521250E-1,2.620058396E-1,2.380121557E-1,4.060423493E-1,5.386717328E-1
6.856871250E-1,2.067932135E-1,1.469690345E-1,3.448804736E-1,4.281423494E-1
6.957221250E-1,1.020953089E-1,5.669971928E-2,1.530152017E-1,1.924888626E-1
7.057561250E-1,1.344040990E-2,-1.357533440E-2,5.297168076E-2,5.631104052E-2
7.157911250E-1,-9.190244257E-2,-1.048148489E-1,1.315758008E-1,1.916882961E-1
7.258261250E-1,-2.275537527E-1,-1.572601341E-1,1.433760667E-1,3.115576297E-1
7.358611250E-1,-2.711412370E-1,-1.952322449E-1,1.023426461E-1,3.494384310E-1
7.458961250E-1,-2.193159029E-1,-1.959115452E-1,1.309402084E-1,3.219101380E-1
7.559311250E-1,-1.657995540E-1,-1.992845115E-1,1.780816305E-1,3.145105336E-1
7.659661250E-1,-1.537139440E-1,-2.252845944E-1,1.075805819E-1,2.931803313E-1
7.760001250E-1,-1.537080967E-1,-2.638446428E-1,8.527871668E-2,3.170372755E-1
7.860351250E-1,-9.392324030E-2,-3.271211641E-1,1.464867854E-1,3.705242358E-1
7.960701250E-1,-2.208493352E-3,-3.695954847E-1,2.201424068E-1,4.301957451E-1
8.061051250E-1,3.784347206E-2,-2.978605275E-1,-2.899166465E-2,3.016513531E-1
8.161401250E-1,-1.493788183E-2,-1.966130649E-1,-1.495945805E-1,2.475042951E-1
8.261751250E-1,-8.393122584E-2,-7.192410554E-2,-1.637220383E-1,1.975409665E-1
8.362091250E-1,-1.079735148E-1,4.559234843E-2,-1.395379543E-1,1.822300272E-1
8.462441250E-1,-7.071798027E-2,1.070750901E-1,-1.162192583E-2,1.288455541E-1
8.562791250E-1,2.961030006E-3,1.281135182E-1,1.028355664E-1,1.643076230E-1
8.663141250E-1,8.831312925E-2,1.125811207E-1,8.121899486E-2,1.645303700E-1
8.763491250E-1,7.894355088E-2,6.060200483E-2,1.060141128E-1,1.454086632E-1
8.863841250E-1,7.929087549E-2,1.332288086E-3,2.321987808E-2,8.263159605E-2
8.964191250E-1,5.846367806E-2,-6.093557934E-2,-5.895162821E-2,1.029875767E-1
9.064531250E-1,5.224545658E-2,-1.142038601E-1,5.156133235E-2,1.357596420E-1
9.164881250E-1,8.638676405E-2,-1.343486966E-1,8.062374830E-2,1.789201891E-1
9.265231250E-1,7.436956644E-2,-1.128111995E-1,-2.898581743E-2,1.381932588E-1
9.365581250E-1,-1.467651129E-3,-8.950639064E-2,-1.598722315E-1,1.832284868E-1
9.465931250E-1,-4.954959780E-2,-5.658072844E-2,-2.480043894E-1,2.591577100E-1
9.566281250E-1,-4.010575980E-2,-5.894276602E-3,-3.222266060E-1,3.247663777E-1
9.666621250E-1,8.282580972E-4,2.607448876E-2,-2.925502324E-1,2.937110884E-1
9.766971250E-1,3.806245029E-2,5.009996697E-2,-1.602002603E-1,1.721129867E-1
9.867321250E-1,1.290392786E-2,5.815348327E-2,6.176647782E-2,8.581046995E-2
9.967671250E-1,-4.427277803E-2,6.647611767E-2,1.749592173E-1,1.923275353E-1
1.006802125E0,-9.433166832E-2,2.804090738E-2,3.337707639E-1,3.479765494E-1
1.016837125E0,-7.565624624E-2,4.842380779E-3,3.089329612E-1,3.180988695E-1
1.026872125E0,3.507803142E-2,2.862855256E-2,9.366186976E-2,1.040317651E-1
1.036906125E0,1.642848328E-1,7.651125535E-2,-7.682598174E-2,1.968392998E-1
1.046941125E0,2.259352434E-1,9.388143271E-2,-1.431994808E-1,2.834899450E-1
1.056976125E0,1.885130632E-1,7.684863970E-2,-1.111789584E-1,2.319561364E-1
1.067011125E0,9.083327919E-2,4.274694711E-2,-6.851065636E-2,1.215388667E-1
1.077046125E0,2.231823742E-2,-1.915986389E-2,-4.029901028E-2,4.989202677E-2
1.087081125E0,2.922350675E-2,-6.908324495E-2,7.737035751E-3,7.540802213E-2
1.097115125E0,8.452559531E-2,-1.124304087E-1,4.265894651E-2,1.469862537E-1
1.107150125E0,1.775223443E-1,-1.319688707E-1,4.607722878E-2,2.259492788E-1
1.117185125E0,2.101138473E-1,-1.096864566E-1,4.520190060E-2,2.412926841E-1
1.127220125E0,1.746689031E-1,-6.055113405E-2,3.154923677E-2,1.875393822E-1
1.137255125E0,1.080775952E-1,-1.345605120E-2,7.006016850E-2,1.295000352E-1
1.147290125E0,3.700235009E-2,1.180245861E-2,3.401617706E-2,5.162918015E-2
1.157325125E0,-1.233382434E-2,1.327551842E-2,-1.229903340E-2,2.190043001E-2
1.167359125E0,-7.470578134E-2,-2.684164345E-3,-4.580065548E-2,8.766902843E-2
1.177394125E0,-1.331811538E-1,-7.368652029E-3,-3.426877677E-2,1.377166142E-1
1.187429125E0,-1.709579676E-1,-5.723547041E-3,7.160500288E-3,1.712035585E-1
1.197464125E0,-1.800351852E-1,-3.475541130E-2,1.199608916E-1,2.191146322E-1
1.207499125E0,-9.960848808E-2,-7.523129985E-2,2.085263282E-1,2.430325676E-1
1.217534125E0,-1.753813863E-2,-1.023712883E-1,2.246699059E-1,2.475157239E-1
1.227568125E0,-1.266857743E-2,-1.066719246E-1,7.213826895E-2,1.293959899E-1
1.237603125E0,-7.694760382E-2,-1.054720759E-1,-9.347008109E-2,1.605675826E-1
1.247638125E0,-9.041637272E-2,-6.064556658E-2,-2.189273554E-1,2.445039716E-1
1.257673125E0,7.387956977E-3,-3.061748296E-3,-2.286541986E-1,2.287940095E-1
1.267708125E0,1.432477203E-1,3.634468451E-2,-1.449273330E-1,2.069898000E-1
1.277743125E0,2.134830129E-1,6.133948490E-2,-4.323899031E-2,2.262899456E-1
1.287778125E0,2.035155568E-1,3.694636300E-2,1.137868166E-3,2.068451361E-1
1.297812125E0,1.487063885E-1,-1.905315220E-3,4.357812881E-2,1.549718475E-1
1.307847125E0,1.224459583E-1,-4.618306339E-2,7.606467426E-2,1.513661875E-1
1.317882125E0,8.089885980E-2,-5.926986292E-2,3.612760663E-2,1.065961825E-1
1.327917125E0,2.303656787E-2,-4.395000716E-2,-1.451746702E-2,5.170148390E-2
1.337952125E0,-3.233568728E-2,-1.562770253E-2,-3.831797361E-2,5.251751003E-2
1.347987125E0,-5.559883475E-2,2.017654851E-2,-7.060454428E-2,9.210496843E-2
1.358021125E0,-1.361056387E-2,4.848832816E-2,-4.783724070E-2,6.946054286E-2
1.368056125E0,3.759876609E-2,6.444844946E-2,2.100787640E-2,7.751516445E-2
1.378091125E0,1.289808065E-2,6.166868314E-2,1.058047825E-1,1.231423524E-1
1.388126125E0,-4.200873613E-2,4.397778600E-2,7.918533325E-2,9.984536332E-2
1.398161125E0,-6.660183281E-2,2.993598998E-2,-4.816351533E-3,7.317899201E-2
1.408196125E0,-1.702124476E-2,1.388172850E-2,-3.465586245E-2,4.102991545E-2
1.418231125E0,7.641813844E-2,-1.305974474E-3,-1.148568571E-2,7.728750500E-2
1.428265125E0,1.378460625E-1,-3.079873523E-3,1.859999299E-3,1.378930098E-1
1.438300125E0,1.570424715E-1,-6.551512778E-3,4.564161122E-2,1.636716739E-1
1.448335125E0,1.608618727E-1,-1.676937595E-2,4.406461716E-2,1.676288894E-1
1.458370125E0,1.020499930E-1,-3.797547296E-2,-1.035483420E-2,1.093780609E-1
1.468405125E0,-1.883329690E-2,-5.421070576E-2,-7.970281184E-2,9.821421438E-2
1.478440125E0,-1.077334866E-1,-8.185137123E-2,-1.233043295E-1,1.830576652E-1
1.488474125E0,-1.775360852E-1,-1.308095232E-1,-4.701804578E-2,2.254792442E-1
1.498509125E0,-2.489753196E-1,-1.655564560E-1,1.827254891E-2,2.995522257E-1
1.508544125E0,-2.143241349E-1,-1.596607085E-1,6.251784503E-2,2.744719614E-1
1.518579125E0,-1.248295757E-1,-1.161869524E-1,2.294388950E-1,2.858741636E-1
1.528614125E0,-8.809795171E-2,-3.977202997E-2,1.980060178E-1,2.203393895E-1
1.538649125E0,-5.601252526E-2,1.821816981E-2,1.181272048E-1,1.319975045E-1
1.548684125E0,-6.505027413E-2,3.903645024E-2,-1.630320668E-2,7.759624450E-2
1.558718125E0,-4.587111443E-2,2.651244521E-2,-7.078697741E-2,8.841869181E-2
1.568753125E0,4.631228685E-2,-3.673951775E-3,-4.483528018E-2,6.456414008E-2
1.578788125E0,1.510882518E-1,-5.829966366E-3,6.047073483E-2,1.628445827E-1
1.588823125E0,2.452848494E-1,2.445013225E-2,3.972890675E-2,2.496815018E-1
1.598857708E0,2.672297421E-1,5.876444422E-2,-3.905238390E-2,2.763875606E-1
1.608892708E0,2.233928740E-1,7.579255946E-2,-4.906164765E-2,2.409479892E-1
1.618926708E0,1.670561206E-1,7.676224709E-2,2.028749943E-2,1.849642470E-1
1.628961708E0,1.372598791E-1,6.512855373E-2,8.918758035E-2,1.761715851E-1
1.638996708E0,9.058448017E-2,2.174030411E-2,1.200830984E-1,1.519807205E-1
1.649031708E0,5.519157618E-2,-1.914597675E-3,8.964190900E-2,1.052874523E-1
1.659066708E0,3.821652442E-2,-6.639074832E-3,8.503898084E-2,9.346768595E-2
1.669101708E0,4.175613642E-2,-1.970950216E-3,-5.158998370E-3,4.211976778E-2
1.679136708E0,3.075079948E-2,-1.126255048E-2,-8.197211623E-2,8.827165203E-2
1.689170708E0,1.895433426E-2,1.637534671E-2,-1.118268299E-1,1.145978126E-1
1.699205708E0,6.263712823E-2,3.161690916E-2,-1.679542530E-1,1.820210698E-1
1.709240708E0,1.226251754E-1,2.563140686E-2,-1.870302093E-1,2.251093109E-1
1.719275708E0,1.302943835E-1,2.462379456E-2,-1.578730685E-1,2.061719267E-1
1.729310708E0,1.761532187E-2,3.628869742E-2,-1.513604397E-1,1.566433906E-1
1.739345708E0,-1.046277380E-1,9.849737093E-2,-3.451588011E-1,3.738760404E-1
1.749380708E0,-4.568692714E-2,1.777577678E-1,-4.258825368E-1,4.637467568E-1
1.759414708E0,2.384792751E-1,2.271529260E-1,-2.542965782E-1,4.160980247E-1
1.769449708E0,5.688235706E-1,3.287580190E-1,-3.845801443E-1,7.612778579E-1
1.779484708E0,6.487362975E-1,5.373543676E-1,-1.103140383E0,1.387993950E0
1.789519708E0,3.788092348E-1,5.108899426E-1,-1.121710555E0,1.289472582E0
1.799554708E0,-1.578564039E-1,3.040632538E-2,1.512236733E0,1.520757418E0
1.809589708E0,-5.237877309E-1,4.526483126E-2,1.264903604E0,1.369811527E0
1.819623708E0,-1.125445464E0,-2.636905687E-1,1.707726109E0,2.062156316E0
1.829658708E0,-1.539626553E0,-4.384302961E-1,6.303579140E-1,1.720471490E0
1.839693708E0,-1.557182233E0,-7.557192940E-1,4.973852134E-1,1.800922044E0
1.849728708E0,-1.124779758E0,-9.576592454E-1,2.496918958E-1,1.498194506E0
1.859763708E0,-4.340651304E-1,-9.552770166E-1,-1.650727451E-2,1.049399450E0
1.869798708E0,3.060856596E-1,-7.439449751E-1,5.218523026E-2,8.061425774E-1
1.879832708E0,7.085223234E-1,-4.091370613E-1,2.732655305E-1,8.625955413E-1
1.889867708E0,7.091324803E-1,5.784745462E-2,3.576741815E-3,7.114970104E-1
