"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.947595833E-1,-1.519279119E0,5.912836761E-1,-1.580122322E0,2.270377057E0
7.047935833E-1,-1.656263887E0,1.100531940E0,-3.695731484E0,4.196762063E0
7.148285833E-1,-1.042097132E0,-5.771065170E-1,3.371245514E0,3.575516002E0
7.248625833E-1,1.473173678E0,-4.876131273E-1,1.534031060E0,2.182030829E0
7.348975833E-1,-4.574178133E-2,3.963441575E-1,3.508820558E-1,5.313183780E-1
7.449315833E-1,-1.488909997E0,-7.260082756E-1,1.692815709E-1,1.665111782E0
7.549655833E-1,-3.057882702E0,-3.931284812E-1,-9.214346480E-1,3.217800247E0
7.650005833E-1,-4.375179112E-2,-8.227851033E-2,-5.774657553E-1,5.849364676E-1
7.750345833E-1,6.566984510E-1,9.075036567E-1,3.054842734E-1,1.161092754E0
7.850695833E-1,-5.415951338E-1,1.512204573E0,6.694225770E-1,1.740176585E0
7.951035833E-1,-1.022299922E0,1.276517197E0,-1.233861905E-1,1.640066291E0
8.051375833E-1,1.337686528E0,7.723297718E-1,6.427540112E-1,1.673030557E0
8.151725833E-1,3.263324916E0,-5.262669504E-2,3.258059206E0,4.611616730E0
8.252065833E-1,3.269382924E0,6.468947169E-1,5.143519036E0,6.128876370E0
8.352415833E-1,-3.966353488E-1,2.081671630E0,2.612479820E0,3.363885727E0
8.452755833E-1,-1.376673131E0,6.992392838E-1,-3.101752607E0,3.464828094E0
8.553095833E-1,1.649621742E0,-1.478203745E0,4.068369859E-1,2.252077827E0
8.653445833E-1,-2.481804783E0,-2.364251775E0,8.065932276E0,8.764034740E0
8.753785833E-1,-3.656741080E0,-9.853027613E-1,9.267615200E0,1.001155674E1
8.854135833E-1,-4.174801171E0,-1.703779969E-1,7.054162239E0,8.198731510E0
8.954475833E-1,-2.763975915E0,-2.360862290E-1,5.036235493E0,5.749692819E0
9.054815833E-1,-1.274720787E-1,-5.400023158E-1,3.491225701E0,3.535040103E0
9.155165833E-1,1.199826725E0,-9.286346170E-1,2.349200165E0,2.796549273E0
9.255505833E-1,1.662131860E0,-7.396557500E-1,1.540585204E0,2.383941216E0
9.355855833E-1,7.213593006E-1,5.096221201E-2,1.634649362E0,1.787466062E0
9.456195833E-1,-6.186377549E-1,4.102820923E-1,3.110273754E0,3.197631450E0
9.556535833E-1,-6.459989235E-1,-5.232471558E-1,4.929144323E0,4.998756440E0
9.656885833E-1,2.472348958E-1,-2.459121972E0,5.597103927E0,6.118494776E0
9.757225833E-1,2.903789274E0,-4.306063854E0,4.215524982E0,6.689157565E0
9.857575833E-1,6.625151442E0,-5.298038726E0,1.625085071E0,8.637288201E0
9.957915833E-1,6.776301382E0,-3.729527513E0,-4.902136034E-1,7.750351300E0
1.005825583E0,1.616118366E0,-7.523515901E-1,-1.351500868E0,2.237057461E0
1.015860583E0,-1.776133270E0,-3.969160151E-1,-1.386830914E0,2.288119686E0
1.025894583E0,-2.861551911E0,-1.181655625E0,-3.928872836E-1,3.120761089E0
1.035929583E0,-1.232854430E0,-2.846781552E0,1.848948061E-2,3.102327693E0
1.045963583E0,1.487350983E0,-3.736588611E0,-1.108517482E0,4.171704496E0
1.055997583E0,3.692765776E0,-3.691049910E0,-2.503937956E0,5.790515850E0
1.066032583E0,3.225818828E0,-2.261387849E0,-3.865894815E0,5.519504039E0
1.076066583E0,9.704389930E-2,-2.377378482E-1,-4.514141700E0,4.521439162E0
1.086101583E0,-2.385785024E0,9.038535324E-1,-4.068257008E0,4.802045030E0
