"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.839713333E-1,6.019973101E-1,4.222137013E-1,8.696873742E-1,1.138868430E0
5.940063333E-1,8.837592834E-1,6.180612195E-1,1.073981488E0,1.521994211E0
6.040413333E-1,6.747523141E-1,3.080064699E-1,6.817356437E-1,1.007433451E0
6.140753333E-1,5.207477635E-1,-9.970204353E-2,-6.310782909E-2,5.339488073E-1
6.241103333E-1,8.490928960E-1,-3.476717882E-1,-1.131609891E0,1.456837453E0
6.341453333E-1,3.864446752E-1,5.978090957E-2,-6.681268340E-1,7.741490234E-1
6.441803333E-1,3.190126839E-1,3.481689477E-1,1.277031898E-3,4.722206470E-1
6.542143333E-1,3.111097334E-1,-1.354919735E-1,-8.823623836E-2,3.506179899E-1
6.642493333E-1,-5.815734243E-1,1.422614412E-1,-4.268210149E-1,7.352837169E-1
6.742843333E-1,-1.520334688E0,3.252936168E-1,-1.333006124E0,2.047959675E0
6.843193333E-1,-7.961367103E-1,-5.617914167E-1,-9.996212769E-1,1.395953421E0
6.943533333E-1,-6.290726960E-3,-3.729585108E-1,-7.899167347E-1,8.735594266E-1
7.043883333E-1,-6.254971236E-1,-2.840207528E-1,1.627449685E-1,7.059747619E-1
7.144233333E-1,3.395298328E-1,5.621611069E-1,8.699054754E-1,1.089973006E0
7.244583333E-1,1.404182819E0,1.223894303E0,1.153902985E0,2.191150098E0
7.344933333E-1,1.565141902E0,1.440429270E0,1.026461751E0,2.361806381E0
7.445273333E-1,1.171705272E0,6.439991757E-1,4.619586879E-1,1.414579094E0
7.545623333E-1,9.651811767E-1,-1.195776066E0,-9.992219120E-1,1.833002873E0
7.645973333E-1,7.066914140E-1,-2.533880086E0,-2.787472367E0,3.832748784E0
7.746323333E-1,1.406420548E-1,-9.941057445E-1,-2.248926848E0,2.462863859E0
7.846663333E-1,2.948354705E-1,-1.421556212E0,-1.255315924E0,1.919262381E0
7.947013333E-1,1.002956821E0,-1.108816567E0,-7.496101230E-1,1.672516637E0
8.047363333E-1,9.394091351E-1,3.304944228E-1,-5.406920314E-2,9.973161812E-1
8.147713333E-1,5.050751790E-1,6.228350325E-1,1.213845132E0,1.454800474E0
8.248053333E-1,1.215312345E-1,5.573345228E-1,1.063138411E0,1.206505239E0
8.348403333E-1,9.211637758E-2,-3.267650686E-1,-3.208168423E-1,4.671020054E-1
8.448753333E-1,1.023023003E-1,-7.803446965E-1,-1.289501671E0,1.510701216E0
8.549103333E-1,3.815602036E-1,-9.390600564E-1,-1.085711002E0,1.485325001E0
8.649453333E-1,-3.254041292E-1,-2.195506686E-1,-9.365111089E-1,1.015452313E0
8.749793333E-1,-1.507075688E0,6.432558484E-1,2.762563813E-1,1.661737887E0
8.850143333E-1,-1.182530661E0,1.121335748E0,1.175906058E0,2.009608838E0
8.950493333E-1,-1.918102350E-1,5.166965201E-1,1.243578224E0,1.360240147E0
9.050843333E-1,7.541687585E-1,-2.867674823E-1,7.774569029E-1,1.120466573E0
9.151183333E-1,1.490028862E0,-5.184100467E-1,-3.184282547E-1,1.609450695E0
9.251533333E-1,1.272721623E0,-7.322226964E-1,-2.735742635E-1,1.493590736E0
9.351883333E-1,6.715740600E-1,-6.963810186E-1,3.064052099E-1,1.014811507E0
9.452233333E-1,5.681094429E-2,-3.455928107E-1,3.630325699E-1,5.044348530E-1
9.552573333E-1,-6.822004974E-1,-1.120829380E-1,-1.353536868E-1,7.044719470E-1
9.652923333E-1,-3.878599937E-1,-1.351485957E-1,-8.072192305E-1,9.057060250E-1
9.753273333E-1,4.818305234E-1,7.886724472E-3,-1.604749625E0,1.675542960E0
9.853623333E-1,3.701648574E-1,-3.036584803E-1,-1.349578303E0,1.431988858E0
9.953963333E-1,2.525527740E-1,-2.057345751E-1,-5.301337141E-1,6.222148936E-1
1.005431333E0,4.144912105E-1,2.953867167E-1,-2.580329490E-1,5.706463693E-1
1.015466333E0,8.504614368E-2,3.948728518E-1,3.500423956E-1,5.344970480E-1
1.025501333E0,-9.518983492E-1,4.157405412E-1,2.982767615E0,3.158457426E0
1.035536333E0,-4.630648715E-1,4.275935782E-1,2.746241310E0,2.817642042E0
1.045570333E0,1.108555124E0,-9.925531626E-2,9.199611497E-1,1.443978738E0
1.055605333E0,1.522477985E0,-3.428137752E-1,5.908897930E-1,1.668715448E0
1.065640333E0,4.388224250E-1,-1.374943525E-1,5.841169631E-1,7.434127012E-1
1.075675333E0,-8.084968472E-1,1.463313957E-1,4.653915882E-1,9.442824575E-1
1.085709333E0,-7.272836264E-1,2.373156792E-1,4.804160088E-1,9.033602528E-1
1.095744333E0,-3.018633851E-1,1.941057788E-1,7.644491869E-1,8.445005127E-1
1.105779333E0,-2.247048247E-1,1.999912937E-1,4.952726144E-1,5.794684964E-1
1.115814333E0,-3.619798153E-1,1.470881715E-2,7.530219734E-2,3.700218330E-1
1.125848333E0,-3.560511406E-1,-2.511997466E-1,3.119986564E-1,5.359261973E-1
1.135883333E0,-4.339668971E-1,-3.099930614E-2,-8.438643157E-2,4.431808825E-1
1.145918333E0,-7.621813443E-1,-1.815754880E-1,-1.126533923E0,1.372213081E0
1.155953333E0,-8.255359259E-1,-5.069426335E-1,-1.120776755E0,1.481432055E0
1.165988333E0,-8.291676316E-1,-4.114900540E-1,-7.224422050E-1,1.174208570E0
1.176022333E0,-6.787153376E-1,-2.453155473E-2,-9.099355137E-1,1.135446584E0
1.186057333E0,-5.982137961E-1,8.119429037E-2,-8.147919595E-2,6.091724862E-1
1.196092333E0,-1.031113357E0,4.509195833E-1,1.547475563E0,1.913427250E0
1.206127333E0,-3.053524370E-1,-5.221125036E-3,8.756702453E-1,9.273972986E-1
1.216160583E0,1.341183894E-1,-3.614719480E-2,6.817812520E-1,6.957873509E-1
1.226195583E0,-2.009620046E-1,5.193862393E-1,1.621222401E-1,5.800270801E-1
1.236230583E0,-1.094125219E0,-8.278984934E-2,1.221921891E-1,1.104035817E0
1.246265583E0,-1.497464912E0,-3.711308174E-1,-7.209271914E-1,1.702902012E0
1.256299583E0,-1.286580986E0,-7.151992589E-2,-1.035112706E0,1.652835155E0
1.266334583E0,-1.031211883E0,3.062787639E-1,-6.585824239E-1,1.261322892E0
1.276369583E0,-1.341617904E0,6.274891238E-1,2.921941370E-1,1.509655131E0
1.286404583E0,-9.242155838E-1,2.174914254E-1,5.518052495E-1,1.098164832E0
1.296439583E0,-3.914818322E-1,-2.218202654E-1,1.138319571E0,1.224023570E0
1.306473583E0,1.948576211E-1,5.971600547E-2,6.270039511E-1,6.592946598E-1
