"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.062665416E-1,6.862705980E-1,-1.470168355E-1,-2.258715087E-1,7.372918161E-1
6.163005417E-1,4.419480541E-1,-4.536505254E-1,-8.849643946E-2,6.394908143E-1
6.263345417E-1,3.353353326E-1,-1.065542494E0,4.680567491E-1,1.211159656E0
6.363685416E-1,8.911468019E-1,-1.194664218E0,1.026775746E0,1.809871169E0
6.464025417E-1,5.251075206E-1,-1.444985274E0,1.134122440E0,1.910485294E0
6.564365417E-1,4.462779904E-1,-1.682205352E0,1.016502188E0,2.015503805E0
6.664715416E-1,4.393486013E-1,-1.596840973E0,7.500656211E-1,1.818110757E0
6.765055417E-1,1.380539493E-1,-1.621594576E0,3.460142487E-1,1.663837048E0
6.865395417E-1,-5.817495352E-2,-1.649773185E0,-2.657366556E-1,1.672050196E0
6.965735416E-1,-2.267680331E-1,-1.498273582E0,-7.995108461E-1,1.713319894E0
7.066075417E-1,-1.959863895E-1,-1.412139418E0,-9.316655213E-1,1.703099834E0
7.166415417E-1,-1.971292278E-1,-1.506110020E0,-7.860587418E-1,1.710296954E0
7.266765416E-1,-3.612000525E-2,-1.493639663E0,-2.462168956E-1,1.514228140E0
7.367105416E-1,4.421329723E-1,-1.396422102E0,3.886041981E-1,1.515417261E0
7.467445417E-1,5.754601604E-1,-1.443582820E0,1.085687029E0,1.895732597E0
7.567785416E-1,6.716250770E-1,-1.527799097E0,1.332369947E0,2.135523356E0
7.668125416E-1,3.042060721E-1,-1.150462484E0,1.515083157E0,1.926546712E0
7.768465417E-1,1.609114279E-1,-1.106825298E0,1.067500434E0,1.546128036E0
7.868805417E-1,-3.524589036E-1,-9.815253139E-1,8.078840590E-1,1.319202742E0
7.969155416E-1,-2.921855123E-1,-1.070588056E0,6.028719074E-1,1.262927431E0
8.069495417E-1,-1.960904334E-1,-1.229818848E0,4.831606919E-1,1.335795685E0
8.169835417E-1,-2.270598091E-1,-1.236390241E0,6.023392260E-1,1.393925941E0
8.270175416E-1,-1.571460037E-1,-1.262639854E0,6.302725446E-1,1.419928783E0
8.370515417E-1,-5.698332386E-1,-1.335521012E0,7.339249671E-1,1.626951797E0
8.470855417E-1,-7.395253571E-1,-1.298048546E0,7.629949844E-1,1.677494896E0
8.571205416E-1,-5.668517433E-1,-1.105927458E0,9.039421177E-1,1.536719816E0
8.671545417E-1,-5.113253044E-1,-9.951899645E-1,1.151806759E0,1.605775651E0
8.771885417E-1,-4.502544625E-1,-1.161654055E0,1.280268332E0,1.786408751E0
8.872225416E-1,-2.994974555E-1,-1.313611495E0,1.655465450E0,2.134441318E0
8.972565416E-1,1.916976030E-1,-1.182337703E0,1.646146157E0,2.035796548E0
9.072905417E-1,-5.766648330E-2,-1.010624860E0,1.237181954E0,1.598532833E0
9.173255416E-1,-2.905178499E-1,-7.375885400E-1,6.173344105E-1,1.004758304E0
9.273595416E-1,-4.201947308E-1,-6.113989019E-1,-6.871297002E-2,7.450461069E-1
9.373935417E-1,-6.426591401E-1,-5.419763723E-1,-5.805185866E-1,1.021641321E0
9.474275416E-1,-6.146707845E-1,-5.112995401E-1,-6.072122955E-1,1.003969205E0
9.574615416E-1,-2.015583475E-1,-4.367443246E-1,-3.092048568E-1,5.718207900E-1
9.674955417E-1,5.940507978E-2,-5.544464368E-1,-1.044990993E-1,5.673269573E-1
9.775305417E-1,2.257719599E-1,-7.710927933E-1,2.050057197E-1,8.292071025E-1
9.875645416E-1,2.742499092E-1,-6.363358149E-1,4.282822341E-1,8.145931218E-1
9.975985417E-1,-4.183609709E-1,-4.426570290E-1,3.502365232E-1,7.025928903E-1
1.007632542E0,-5.275928065E-1,-3.378407183E-1,3.604369909E-1,7.227761374E-1
1.017666542E0,-2.404815079E-1,-2.322531599E-1,5.192228097E-1,6.175477407E-1
1.027700542E0,-4.415803374E-1,-3.230460933E-1,4.564202052E-1,7.125106150E-1
1.037734542E0,-4.245889865E-1,-4.628158897E-1,3.674653441E-1,7.276710344E-1
1.047769542E0,-4.066207851E-1,-4.377947769E-1,3.989198560E-1,7.184300808E-1
1.057803542E0,-4.291444060E-1,-2.487680358E-1,3.077927542E-1,5.837695062E-1
1.067837542E0,-7.659318215E-1,-5.557018340E-2,2.743221223E-2,7.684348553E-1
1.077871542E0,-9.599007024E-1,4.827198118E-2,-9.822737575E-3,9.611638928E-1
1.087905542E0,-6.141470933E-1,3.079377651E-2,2.232578033E-1,6.541933626E-1
1.097939542E0,-7.166351889E-1,-1.379355249E-1,2.616172922E-1,7.752649938E-1
1.107974542E0,-7.741489868E-1,-4.919233292E-2,5.104128098E-1,9.285729782E-1
1.118008542E0,-9.098555531E-1,2.414818203E-1,7.855558813E-1,1.226070406E0
1.128042542E0,-1.142231578E0,3.570827356E-1,7.443926525E-1,1.409369177E0
1.138076542E0,-1.423817769E0,3.325168285E-1,5.993840432E-1,1.580216982E0
1.148110542E0,-1.075355949E0,4.171394876E-1,2.793437111E-1,1.186772378E0
1.158144542E0,-1.205041345E0,4.965461379E-1,-7.082206070E-2,1.305258011E0
1.168179542E0,-9.816743448E-1,5.934789401E-1,-2.730696487E-1,1.179181413E0
1.178213542E0,-6.256465930E-1,8.273941711E-1,-4.679450673E-1,1.137975114E0
1.188247542E0,-9.145358837E-1,9.350902355E-1,-5.385981435E-1,1.414516734E0
1.198281792E0,-6.997536926E-1,8.411497459E-1,-1.811946881E-1,1.109062505E0
1.208315792E0,-5.803189042E-1,6.312958074E-1,3.061473477E-1,9.105111891E-1
1.218349792E0,-7.973020604E-1,4.249124837E-1,4.653904188E-1,1.016282164E0
1.228383792E0,-7.228209583E-1,4.790483451E-1,7.136953551E-1,1.123084376E0
1.238418792E0,-7.312063772E-1,5.381730509E-1,6.122198510E-1,1.095037052E0
1.248452792E0,-8.964337081E-1,6.716076815E-1,3.343619174E-1,1.168951737E0
1.258486792E0,-1.141018207E0,9.951814860E-1,1.702410990E-1,1.523578279E0
1.268520792E0,-1.340275383E0,1.222999533E0,3.992712736E-1,1.857816867E0
1.278554792E0,-1.065128949E0,1.156261168E0,6.550764334E-1,1.703104430E0
1.288588792E0,-8.928604746E-1,9.416937885E-1,7.302938461E-1,1.489065519E0
1.298623792E0,-6.830090211E-1,8.178488839E-1,7.032919890E-1,1.276713649E0
1.308657792E0,-5.230789022E-1,7.322693279E-1,4.946808761E-1,1.026907530E0
